feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
2.7213510526198283,1.0671624731475642,-0.09123370564152061,0.17253481033530105,0.9892742051199119,-0.9126973781172909,-0.5118788882961309,-2.3676951833868394,-1.9069120028833006,-1.8070635592488815
-0.434094487726991,0.26086673874391836,-0.7717707204634318,-0.20187494299767816,0.9189326877118916,-2.043530087819884,0.9239244469895226,1.4812984608764286,-0.13142350291824953,-0.010042999457633532
1.073998522003488,0.11085517307219112,-1.4752546527079204,0.41086541366257523,-0.15284223156040774,-0.46931139762385077,1.0307786375487307,-0.6759955599546503,1.3337374922098566,0.8845238924266661
0.5886091072750722,-0.5025910413418742,0.5407066363198434,-0.9037473287814747,1.8112824378942,-0.558114415686292,-0.7441349065680946,-0.06007650501887252,1.148765664953479,-0.07045450010485463
-0.4862134618594368,-0.7510913882637137,-0.9415251098143002,0.9559492087187398,-0.0342677778966898,-0.715858978800252,-2.3097493008734062,0.4281174488192258,1.1025203585325472,0.23685626448814848
-0.9430239870113021,1.8499581602957578,1.3160443679712233,-0.10341667796491284,-0.9490050010609895,-0.8212532483602496,2.4762582173065826,-0.6539211009078391,1.0316606396232517,-0.6103612475263801
-0.20424476370228803,-0.17165901032375616,-0.7553588778037781,-0.45228460470266735,-0.09714393573900781,1.6801559536013486,0.5657323170666951,0.3024853718317476,-1.8943813653728856,-0.30730212114253946
-0.5743929489554519,-1.1808626439411538,-1.0256102763890733,-0.04910104134334507,1.125194539525733,-0.6254005573381193,-0.4180173662418573,-0.7420404336987562,1.120073401650062,-0.7707555142523528
-0.575606252299174,-1.4726247037864653,0.3801074448956614,0.07078735856868631,0.7774711817321028,0.7803669690020918,0.3606993297415381,-0.04905891189513645,-1.9412916634808033,1.0122757875195734
-0.10173500444580967,1.1541259101604346,-0.7395031483801611,-0.42093190282826093,-0.6540849672853304,-0.5158457006647126,-1.4528624000579433,0.14039950134848111,-1.5516795153069185,-1.5122171589814388
1.5151433549236217,0.947002878904229,0.06236595324595801,0.6428148947908772,0.020749617941693548,-0.5396682521087908,-1.531053259799583,-1.575727960268356,0.8304799074628613,1.1275198629819836
-0.20213696581147753,-0.7952901883688891,-0.23309392570300783,-1.0468272510340235,0.6171913718440704,-0.5443856211151683,0.48007329882323074,0.5342023689866462,-0.2469145874102325,2.4481700364648677
0.979573959728178,-0.2370727782769099,0.9619462118505107,-0.3578487753185584,0.6888826713967855,-0.19882124143093097,-1.5685544260842528,0.4484400894577954,-0.44667911045926567,0.9913621788145217
0.6482065575952044,-0.5263403928310076,-0.7321443724119496,-0.777071133487191,-1.0611835267904943,0.45945114506897655,0.96406735614584,-0.03510908791372125,-2.139732842313746,0.8917023046903092
1.010699656940627,0.5854397776601259,0.19592858410861935,0.4980236664622104,-0.161455964548707,0.18371156429285948,0.7041572098594934,-1.3571346392219559,1.2142010943111283,-0.011940184821477825
-0.04249595588336965,-0.5493136026702022,0.9999883697841618,0.3774695497232637,0.6502658811420292,-0.0035838352517659406,0.4810754865617933,-0.3631946616446437,-0.23856587781584143,0.8283149410106154
0.6706920021841559,0.3687913242213617,0.8395393792068436,-0.4056709676246197,1.2724675140062724,-0.08606040077695012,-1.0901902336208842,-1.284263464265393,0.7175885039443851,-0.7240168623655834
-2.411567526369235,-0.10717688987774221,1.9212408701857373,-0.5650438079032347,-0.42510930019378274,-1.44777679086043,0.9988187140334862,0.23684113728884293,1.6541307848579274,-0.886265959606706
-1.34228278487809,0.12666563359281668,-1.9434214499802982,-0.1854079290556002,-0.0817688739441483,2.1599694695210907,1.263560713067921,2.2045224152894103,0.5782540582942698,1.2310793937768556
1.3087435911663352,0.7344916599157179,1.8537572315383228,0.5225334215971781,-0.3804503597654018,-0.01720504626990625,-0.3377084585113211,0.5256870913495197,0.14455588977066086,-0.7473602620308898
1.1421676373429694,0.13097966183425253,-0.07134495701555477,-1.4126080379395733,0.6498115742042574,0.37728349853053755,1.6038649743668727,1.1935785558528338,-0.5292560294736888,0.1304401965591505
-0.8839104635002023,-0.5631531095467082,0.6781494093171394,0.011593616894217432,1.0211553738528236,1.3089581124308227,-0.8484828742591938,0.5873165042230156,-1.3080195897727809,-0.051658377762303
-0.8799283056708753,-0.0653232213498017,0.014550936383558455,0.8979705156620653,0.5256683641359038,0.692595956358884,0.14968642445391667,2.2838164557397214,0.47773481181409677,-1.562633723670125
-1.4250525883764626,0.6193286001092255,2.0745544635100526,-1.2949070929907696,-0.9034897980644351,-0.3697879724163685,-0.5361422157681174,1.3417088469582747,-0.40131979171964793,-1.4786230928441217
-0.378400360191428,-0.6456592930295126,-0.7594968534342622,-1.0975050748412003,1.0429618739334292,-0.9987416261777998,-0.16593581132332125,-1.192463590059809,0.059045053934131224,0.38997246072950403
1.2350129990342555,-0.3511338576210066,-1.1379779796162588,1.1667471595971046,0.0600904112760698,-2.4054426180576707,1.7646207201986284,-0.08698503392230672,-2.138030755154269,2.1745242913306173
0.3938394854704746,-0.08824384843524417,-1.3653795557668051,0.2932672860362665,-1.6644273151577242,0.13358512716363996,0.24844121454187298,0.7545933991570778,0.2835860382194365,-0.306621724240149
-0.265337158938473,-1.0408201274992355,0.9806612191314499,-1.6385380285100755,-0.8389238897027105,0.2946916106194033,1.801587148235997,-0.43117425512365726,-0.6914206488649858,-1.248018807017816
0.40292302473686586,1.6163853135261959,-0.567702755365683,0.5479031680658843,0.6168407941071771,0.628899491196727,-1.1026246636662187,0.8190309796086503,0.8215605998474957,-0.011857929333449979
1.2833655401111785,-0.7910618865628396,-0.18614339297077662,-1.4451198089413504,0.9869080183162188,0.9472390164224298,-0.16792723714865895,1.2047691914464997,0.9145837251606398,2.041505682230947
0.42241482694494126,0.4436617879934092,-0.4450148094882851,-0.7139277490513317,-1.2702579075711058,0.6337114749177991,-0.4300847938634017,-1.02928113326634,-0.5848196100502167,0.5188049506809284
-1.1858598481844485,-0.11188701869636408,-0.3695003918943494,-0.4237912983866121,0.8978023744924342,-0.2274710281434515,0.48317995491500293,2.4364845612812,-0.23332814055174306,-0.12123359430308259
0.8626338533956803,0.4768324813647371,0.09679986042419415,-0.5890389422967682,0.2583517906567996,0.3245546834049073,0.04264709533423112,1.0309109504892808,-0.8095417359156589,-1.673795683213276
0.4292163278794172,0.5966222559638966,0.4644304376367208,0.29990171887163547,-1.7793013802298352,0.7779691089130485,-0.158852707484199,0.3893530245672157,-0.004896445871603343,0.35236103185481316
0.3237556109765224,-1.3977102776595733,0.40645213488515414,0.5389346519590603,-1.5261399274070213,0.7528991216431477,-0.39221990641128207,-0.44457742507120046,0.020640269703167815,-1.0354476900698217
-1.4542339006938023,-0.04762635998237567,0.980534958551902,-0.08794869918476078,3.6328891872662665,0.3058861211214585,-0.7103027433370874,-1.7803583249717987,-0.16756003882978826,1.2740128746718233
0.2894040384429193,2.1311970768335806,0.598562067290527,-0.6837341646990216,0.4215278290548937,-0.13090713848622107,-1.4851919880838482,-0.6723684023849531,-1.3437422846968545,-1.5586548458279388
0.45951598335035443,-0.09520174540226413,0.7467615011522944,0.09144062903679041,-0.6178472643358649,0.4289068087003164,-0.6097939496083438,-0.15785970151004236,0.8786670774237089,-0.09197497198594004
-1.647008717895314,0.008035856637704118,0.3504240160332273,-0.6891589287649357,0.35308064488789004,0.2629206601974811,1.317152837038482,0.978166916613225,-1.0352959684684933,-0.895214054065449
1.9680413416710705,0.13179854265685412,-1.0216067201009145,0.27647134388867467,0.008734339246762372,0.006659702360421411,0.06691250843909606,-0.07667911460107796,1.0667592903920797,-1.7838089536788788
0.6037038591122754,-0.16450529976397596,0.35936557543795217,0.7911630321376655,-1.2271484803280364,-0.40105116288336085,0.24899338549313224,0.5275654433090072,-1.2043706902041937,0.4827732786863412
0.8873124708925461,0.5084609722215141,-0.9947838698033025,1.1531139548490157,-2.7844415575068604,0.8918618168743927,-0.42080920256418974,0.6813516307829152,-0.322956135211755,2.242805852969964
-0.12044049446860887,0.9129263154146415,-1.1796666067922226,-0.08891279175803685,-0.8557035987630329,-0.4840295159417961,-1.4888919633994921,1.3894331724429068,1.2208469149541556,0.23924134162623564
0.04450054384017699,0.5488471435206522,0.0107104996400817,-1.9838108861851398,-0.05650266914287197,0.7421746289024379,-1.162269984225163,-1.1304728889479612,-0.2884499715012109,-0.08704252309159388
0.018849457225646998,-1.0492111185790916,-0.8003778017349142,0.029440711237415405,-0.44458982657766455,-0.7268562002769753,-0.11689794078217045,-0.6214351322601717,0.33191433298632383,-1.2318368097876498
